Country,Birth Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,labels,Development_Level
Bosnia and Herzegovina,0.008731004379890937,10.070230050199568,3.8823565050796764,8.69879654164364,23.248600956757134,0.08299691957096791,5.685148395111308,0.006975613736425242,0.2384110234449982,0.0963760451344376,4.3684736682691785,4.30406509320417,0.41058020877493484,0.169937497594233,0.5192057964423511,0.12581903640614595,15.167597120254358,0.3310730719434423,20.171751758487982,19.093625222296833,3,Emerging
Botswana,0.02499275516034438,8.582764832547673,3.9408347026666917,7.9914881858831235,23.017970695405182,0.050619990846508166,5.631487453773491,0.04423769283680075,0.04512043528046959,0.13768621093917444,3.8823565050796764,3.872802292274865,0.4937577152538427,0.3051063080044523,0.47671184798085403,0.032094792263313625,14.451980584425833,0.4398417605808003,19.476064301550245,19.038358084075863,0,Under Developed
Brazil,0.01746203201870631,11.484372449063681,3.9408347026666917,10.815553990013585,26.239006144556786,0.07788653865707122,6.3276620207105685,0.019727209671044982,0.2262157503511799,0.2128911748498584,4.340803918849927,4.239665162601087,0.4795730802618863,0.24004604969715246,0.5101022852967091,0.06131216820766586,17.760591909837135,0.6048202532987114,22.213400327979016,22.146383439227627,2,Developing
Brunei Darussalam,0.018972720424449363,8.915669834423348,3.7937590849344116,8.219699034965009,23.072921863218227,0.026342283030477687,6.563747025474136,0.007815532848147873,0.3142490998365027,0.05354076692802982,4.383947864851776,4.335781306583636,0.5661875530986573,0.24902120255701374,0.5213546142768413,0.03239272165625176,12.831078720868145,0.5529120493255176,19.69840431657089,19.90594989293479,3,Emerging
Bulgaria,0.009569451016150707,10.62647728895178,3.361976668508874,9.84235246391522,24.258382704807662,0.06952606264861023,5.785953094233274,0.013599415030091414,0.2564295289476765,0.09545003016466748,4.347793463031639,4.255067007212594,0.6499184460091252,0.13055581613837836,0.5212175935636625,0.16244584990444957,15.85207199909251,0.5360434267499471,21.88019541217637,21.20431401980455,1,Highly Developed
Burkina Faso,0.043206840820029874,7.854351360351621,3.2521618025016674,9.579003173560242,22.574346633992175,0.06297479916138844,3.3725868476208896,0.07881118042428978,0.0,0.11332868530700319,4.005933604878048,3.9760806417283665,0.15634607039069398,0.38075198248688924,0.4126698606655273,0.025367806734331543,16.447805469488927,0.2024383629861806,18.89882423760399,18.71449781242579,0,Under Developed
Burundi,0.042912116385241034,7.409276209579933,2.824122372354964,9.579003173560242,21.061133664552067,0.08094171173228698,2.655406467616788,0.0705301508058379,0.0,0.1506721091369914,3.973190466306133,3.918157993995662,0.05971923470162228,0.3757986077596947,0.4167854064486006,0.026417203427590838,15.910611985300942,0.09215836490309857,14.449234848665522,17.836732873288447,0,Under Developed
Cambodia,0.025967596825786934,8.290717170511225,3.9408347026666917,8.468891369526764,22.79305133470701,0.058776761727955214,3.5487328223706944,0.05098555473286767,0.0,0.11332868530700319,4.267004208104319,4.184981836327033,0.26826398659467937,0.3026654133120117,0.47077256430861275,0.04416409578064977,16.42142869585888,0.17660009218107703,20.739593354076373,18.922853662183634,0,Under Developed
Cameroon,0.03907277321662565,8.590329262856002,3.5080951766388684,8.890601199647369,23.615872845985837,0.04783732941416013,3.855045570685606,0.07367930886216825,0.015267472130788436,0.14622927831520427,4.001723072341704,3.9659282702643486,0.2013697517646491,0.365657556131992,0.422397859558014,0.032467190137501496,16.74356095881323,0.3994470357826014,19.269844997697252,19.83951676056582,0,Under Developed
Canada,0.010939940038334362,11.484372449063681,2.332890442489375,10.873006206198845,26.239006144556786,0.09670780407096283,7.195187320178709,0.004987541511039074,0.5306282510621704,0.04364876466901333,4.427147069954351,4.3694478524670215,0.45058554338863394,0.16152997910904052,0.5251380945736,0.12609031480726704,17.301783537366187,0.5897505471880998,22.695052566554256,22.230560275933318,1,Highly Developed
Cayman Islands,0.014494446150452563,8.337013339534144,3.332204510175204,9.579003173560242,23.518315240553033,0.05921185963184609,5.2390980068880655,0.020782539182528502,0.494696241836107,0.11332868530700317,4.330733340286331,4.248495242049359,1.0438040521731147,0.262364264467491,0.4959150110302365,0.05069311431551812,10.916658140718518,0.6931471805599453,20.074326912964295,19.111825926851658,3,Emerging
Central African Republic,0.03610936906248852,7.420763135330261,3.1907928561253756,9.579003173560242,21.158445261566108,0.04010789345692531,2.7916369172104756,0.10248716075537627,0.0,0.14622927831520427,3.8839400366853205,3.81347682619005,0.08122543992258587,0.34691205705530725,0.43577045760349337,0.03877682766844611,15.215090295584854,0.32419943068967083,18.59786090962219,18.51108380772822,0,Under Developed
Chad,0.04783732941416013,7.481122238530384,3.9370907821572265,9.579003173560242,22.660874328997973,0.046443089599238166,3.1487834480478325,0.0944706666726065,0.0,0.14622927831520427,3.9166277718148943,3.8823565050796764,0.09531017980432487,0.39893098664327215,0.3943782341986544,0.025967596825786938,16.152681750329037,0.1975258956187465,20.164111482745604,19.749997672976296,0,Under Developed
Chile,0.014964395904798254,10.906746070706262,3.206491765668479,10.267679175328517,25.718414376562574,0.06808989982815886,6.433928967974274,0.007968169649176874,0.30294954458256934,0.08384611642335878,4.410464569994415,4.335781306583636,0.570544858467613,0.21833199431698772,0.514480475114021,0.0800190387543765,16.618102494508904,0.6293058522244169,21.39711257229795,21.133897065491244,1,Highly Developed
China,0.012232568435634406,11.484372449063681,3.6416265692633907,10.815553990013585,26.239006144556786,0.046883585898850416,4.890927330030288,0.019500922662725052,0.15634607039069398,0.05696181331875138,4.335781306583636,4.300941717421901,0.3309625808102433,0.18769172696854847,0.539771841104284,0.07503611272654391,17.760591909837135,0.3635741663990042,22.695052566554256,22.230560275933318,2,Developing
Colombia,0.020782539182528502,10.896373161650496,3.474114168445724,10.20181563915908,25.876200341058947,0.0602987768795354,5.6145308278973545,0.017764352329375635,0.18232155679395465,0.1380212978973747,4.347793463031639,4.2462950211397565,0.45058554338863394,0.26531847636492256,0.4970387118695196,0.0510586514764403,17.595811564036943,0.5531332833699147,21.433988430843776,21.410820485835863,2,Developing
Comoros,0.03751808106560819,7.353623832492632,3.2157941583307927,9.212491901928633,19.85029486367331,0.038924811390506776,3.3239286008713442,0.06564367945585523,0.022814677766171347,0.1045678939238896,4.1221592504049775,4.0749264763649995,0.2013697517646491,0.34886762289118706,0.43994085387722,0.029484116853705812,13.336033520427415,0.24643931634686117,18.19368363587043,18.8574457381836,0,Under Developed
"Congo, Dem. Rep.",0.04453202690809416,8.111304916862704,3.9408347026666917,9.901736019497323,23.488088350324485,0.05652573510848304,2.4720032449520923,0.09740588437854374,0.0,0.1681673700563941,3.9227346610230738,3.859919666443851,0.10227884912041818,0.3781729658201569,0.4134841515141248,0.027615167032973367,17.743907175418784,0.3219720102342746,19.478924998345956,19.387957034360557,0,Under Developed
"Congo, Rep.",0.03811062978304216,7.857331988489759,3.7745277230065244,7.68736240246861,22.77299711824742,0.024242229757356765,3.9257741770409704,0.055725764155672305,0.022814677766171347,0.14622927831520427,4.047091677371555,4.000315612573824,0.3309625808102433,0.3517397087520014,0.4341771491604698,0.03432710214187732,15.120135514055606,0.4788585393240174,19.528913279298884,19.349811766248664,0,Under Developed
Costa Rica,0.017159620282826346,8.923160737383922,3.9408347026666917,8.461615428142213,23.976159389228297,0.08172177063082854,6.2459576786382005,0.009340853461149053,0.2384110234449982,0.18483442254160581,4.406719247264253,4.3487879931981475,0.3309625808102433,0.24240304471453564,0.5099637139668955,0.058776761727955214,15.293209825884185,0.5114408191099087,21.362931095528275,20.106509736407663,3,Emerging
Cote d'Ivoire,0.03625774802262424,8.888884060699002,3.694632106603386,9.136254884776774,23.61075148260139,0.059356850207712676,4.144354982796762,0.08299691957096791,0.0,0.11332868530700319,3.9073969370393637,3.875997183171384,0.3198513553851726,0.35109014718320575,0.43790747603475033,0.029484116853705812,16.694509258925137,0.38975256653446233,19.123778260315973,20.052030673192576,0,Under Developed
Croatia,0.009493257637318463,9.92025768298898,3.128782781341163,9.114159813502214,24.569455258790533,0.0689518450043512,6.647688373563329,0.005599677118186266,0.3086152821182467,0.10186209562407579,4.382026634673881,4.292564705083854,0.6089291014759282,0.14795570636685543,0.5133762143963077,0.1568722477245913,15.299429900185018,0.4490647797704666,22.555379499144944,20.580549535898218,1,Highly Developed
Cuba,0.011092100720307797,10.129789188769562,3.332204510175204,9.365165549553407,24.54812646180208,0.08108358589014711,5.999127419853552,0.0055231806561103335,0.10227884912041818,0.11332868530700319,4.394449154672439,4.343805421853684,0.03030534949532895,0.17447030338673064,0.5283178919289861,0.10726639063145728,16.23659035810279,0.566274885529611,21.520565111459,19.972489545668473,2,Developing
Curacao,0.013339207296116783,9.163563180417254,3.332204510175204,9.579003173560242,23.518315240553033,0.05921185963184609,5.2390980068880655,0.020782539182528502,0.09531017980432487,0.11332868530700317,4.373057964691121,4.280626520232152,0.6931471805599453,0.18232155679395465,0.5127380795703199,0.12234404698394602,11.895355871108672,0.6420794246464554,19.882943592612747,19.39846966931263,3,Emerging
Cyprus,0.012156577706466793,8.97548426492529,3.0297620221403023,8.086504945398643,23.620359842845726,0.06412978376967923,7.092509771222923,0.003992021269537453,0.325422400434628,0.08667157567395775,4.405780720681989,4.352756252373768,0.5396373210045363,0.17891833650606698,0.5275011949688914,0.10408277661994414,13.857644847971105,0.5193888544264784,21.66609363359911,20.881846252288824,1,Highly Developed
Czech Republic,0.010026489415331241,11.479321746921794,3.3071684320138792,10.68746636770288,25.709719326336476,0.06765864847381481,6.859776324154956,0.0042218446895554325,0.36890751237436675,0.059356850207712676,4.389689507419451,4.309249137991758,0.7271769291462566,0.13902588559864348,0.5336102258919246,0.1360762287037089,16.14928469197281,0.5512290691683214,22.462759879675986,21.85295432253261,1,Highly Developed
Denmark,0.011624480852287367,10.672728232784754,2.4849066497880004,9.852902509303798,26.144610851033384,0.09593935246306118,7.195187320178709,0.003915401723853876,0.5748832600662112,0.10463717718854475,4.399186254956708,4.343805421853684,0.7121953755306398,0.16883356553628026,0.5062613772683597,0.1458304482115395,15.512030838457822,0.6209899671603991,22.411429614250277,22.230560275933318,1,Highly Developed
Djibouti,0.02851269888080907,7.528910590058257,3.530875204970688,9.215588116906538,20.5784894530938,0.06995650960267023,4.347793463031639,0.06701142253341884,0.022814677766171347,0.1073354871939308,4.114649828382847,4.064413895975912,0.08829260714567834,0.31413673397313374,0.4678860040439565,0.03373230658530821,13.57852598706612,0.5699359774850302,16.223840798020618,16.641913492243475,0,Under Developed
Dominica,0.014231582246724332,4.765018886929988,2.9444389791664403,9.175024026848615,19.793959441792747,0.05227614456537099,5.715930608591849,0.0119285708652738,0.31237468504215243,0.09531017980432485,4.3481250829982,4.276666119016055,0.6418538861723948,0.262364264467491,0.4959150110302365,0.050693114315518116,11.16415255092735,0.5122246446796981,18.078190449090098,16.182634265845888,3,Emerging
Dominican Republic,0.02296504240069268,9.846929410985402,3.5103966736271475,8.951111188004164,24.348149020189293,0.05456102645393112,5.363816964165158,0.028138825170991724,0.16290347093685303,0.18158410545636708,4.331744974161175,4.247395736715942,0.41566927828240613,0.2827468372650499,0.48000155987995363,0.05550747914734749,16.0642876345531,0.5228606042933622,22.02456776093903,20.012424575813167,2,Developing
Ecuador,0.022889862909622423,10.131208304772935,3.934085520691763,9.295458933078509,24.60766729473817,0.05906684803066389,5.395374271687303,0.02334085510006868,0.1228981363231539,0.11887645474980839,4.366522448137917,4.290459441148391,0.4456715285862049,0.2803669203094838,0.4819036956001686,0.055725764155672305,16.455834014274167,0.4815710829245593,20.226317832665853,20.340765772704884,2,Developing
"Egypt, Arab Rep.",0.023866755716975132,11.484372449063681,2.991878704238001,10.770618744337662,25.6703890483875,0.050912452645770524,4.535902551482513,0.02506777672908057,0.1497453863593419,0.11860321204027309,4.2915126271330495,4.2251478780523675,0.3528213746227424,0.28286278601583204,0.4814285007613463,0.0531031939922265,17.760591909837135,0.35751305416467916,22.55780231165175,21.504142086070047,2,Developing
El Salvador,0.02130978658675106,8.833866317218604,3.3804712511450385,8.541300266759471,23.631892183641074,0.06837729744473686,5.348205828466531,0.019350036204498388,0.07410797215372189,0.11470136911897535,4.338797900123062,4.208131018193999,0.5260930958967791,0.29850787678263535,0.4629112298439761,0.06152918994686177,15.625454327100538,0.48342280341663363,20.296734227796943,19.483532994550863,3,Emerging
Equatorial Guinea,0.0370734389951433,8.546378510927017,3.84522552450463,9.25103189644713,22.812216466134842,0.029260027216913724,6.129385330707113,0.08136727383531211,0.022814677766171347,0.14622927831520427,3.9512437185814275,3.901195366776083,0.2384110234449982,0.34020153786121576,0.4464101719781533,0.03149866705937099,13.343268856872335,0.32924840526815696,20.253385278650214,19.814828801785346,0,Under Developed
Eritrea,0.038554811016285315,7.592560066033737,3.8941723180110572,7.491688374568266,21.09475277707524,0.03239272165625176,2.2713325494899412,0.0452674832919102,0.03030534949532895,0.11332868530700319,4.134550982700141,4.056456294302598,0.1497453863593419,0.3647499454880162,0.43168251133529034,0.019802627296179712,15.429622667759116,0.1765356197269107,19.18793590130889,19.972489545668473,0,Under Developed
Estonia,0.010787756199964254,9.648446408448418,3.206491765668479,8.558438480949901,23.461398511708975,0.0531031939922265,6.462669377699352,0.005523180656110333,0.4603417183339986,0.06477887686520348,4.377207348237933,4.230756417711977,0.7197142079446671,0.1472920482591414,0.5150321485373542,0.15509528848904133,14.11820626351426,0.522404483139678,20.91997063749331,20.23725789774884,1,Highly Developed
Ethiopia,0.03759216885967801,8.722580021141189,3.209602188082872,10.253941261584687,23.682911332418566,0.043206840820029874,2.390877700139724,0.06441832160620463,0.0,0.08970006691355807,4.091777166716855,4.053789626055683,0.03774032798284703,0.37542875596037667,0.4138401953621423,0.031349580216008754,17.760591909837135,0.14961292725589634,20.570204308534766,18.478223708672207,0,Under Developed
Faeroe Islands,0.012916225266546327,8.797901000130683,3.332204510175204,9.579003173560242,23.180147432649328,0.05921185963184609,5.2390980068880655,0.020782539182528502,0.6061358035703155,0.11332868530700317,4.442651256490317,4.382026634673881,0.7731898882334818,0.262364264467491,0.4959150110302365,0.050693114315518116,10.810495330811365,0.3428802329165431,20.418098451510463,19.972489545668473,3,Emerging
Fiji,0.022664290518726468,7.778436935500645,3.7674417766170385,9.229033787038796,21.777702760070948,0.03670275285085347,4.859812404361672,0.019878039233925192,0.1228981363231539,0.07453645177178925,4.28411692517192,4.203543854187092,0.36890751237436675,0.2695572675932326,0.4995157537735459,0.04173234925238448,13.636043753254532,0.40725837104549717,20.309729786189337,18.492643569065354,3,Emerging
Finland,0.010939940038334362,10.866586999626183,2.960503581670247,10.464592341249581,26.02357190173605,0.07987701347363785,7.195187320178709,0.002918813040810851,0.5441116013994574,0.0882926071456783,4.4262275296596725,4.3428059215206005,0.7743726204825311,0.15864605497613563,0.5102408374271699,0.15047359797008644,15.479217561170174,0.6044840905927975,22.01588329939151,22.03612064179539,1,Highly Developed
France,0.012916225266546327,11.484372449063681,2.7233176732329984,10.873006206198845,26.239006144556786,0.1045678939238896,7.195187320178709,0.003992021269537453,0.42577037426890996,0.09496046831273838,4.4471659368448435,4.359663038587023,0.5792029212107276,0.169937497594233,0.500542160507307,0.15298516571464982,17.760591909837135,0.5730200535129395,22.695052566554256,22.230560275933318,1,Highly Developed
French Polynesia,0.01799103259782899,7.67358083888621,3.332204510175204,9.579003173560242,23.45567733317531,0.05921185963184608,5.2390980068880655,0.020782539182528502,0.24445333790096083,0.11332868530700319,4.356708826689592,4.290459441148391,0.4307829160924542,0.23913803183761548,0.5154916440194085,0.05397814847750141,12.455918945355656,0.44680389214663324,20.183829680854195,19.492264363657213,3,Emerging
Gabon,0.032467190137501496,7.965225008934267,3.8386248404732783,7.910110786113683,23.075768739104863,0.03283944938313604,5.4777501394361,0.04754396674245589,0.052446475372542496,0.14622927831520427,4.14191297914121,4.1058169633843375,0.5306282510621704,0.33206694315329655,0.438552653356815,0.0541238998259594,14.165825442612526,0.6079662950302852,19.872474705030875,19.73461117601334,0,Under Developed
"Gambia, The",0.04305948946044697,7.477560733723394,3.3458472865789903,9.21486090816942,20.443052669625626,0.043501478417918585,3.158635744490844,0.05470669287807799,0.052446475372542496,0.2128911748498584,4.081441157386193,4.038994467138935,0.34740130715340317,0.37812026350914835,0.4154154389613325,0.025142792670003185,14.216047748937678,0.4254688212686855,19.24012165424338,18.563781596259705,0,Under Developed
Georgia,0.012916225266546328,8.658051522504131,2.7580606216768717,8.253207613329847,22.84617655761991,0.08370463368401693,5.142113297908936,0.02085787726219649,0.11607217125275403,0.17508388949372408,4.352756252373768,4.253974707813985,0.38473897759104747,0.17149391814189122,0.5144344885880651,0.13129813152152192,15.296735009181031,0.4228011463507966,19.993933333850403,19.38883384283076,3,Emerging
Germany,0.00834965975413544,11.484372449063681,3.2986818181365605,10.873006206198845,26.239006144556786,0.10345870836822998,7.195187320178709,0.003838776307165681,0.5031035776720805,0.10871641677884256,4.418840607796598,4.351765662892072,0.6815416344396374,0.1330505077871719,0.5107025392683278,0.17492245596362935,17.760591909837135,0.5521152012599793,22.695052566554256,22.230560275933318,1,Highly Developed
Ghana,0.03276500861933943,9.001687475997192,2.9565115604007097,9.13197958241839,23.706864983327065,0.05317613611268628,3.84850959970582,0.05645303691500112,0.03030534949532895,0.11332868530700319,4.112134103785599,4.080141612044107,0.2915208487589466,0.33614251193833333,0.44901568435351397,0.03298831428850958,16.907081399672904,0.39204208777602373,20.38757790945898,20.181848828443634,0,Under Developed
Greece,0.009874166490436568,11.313266479778829,3.332204510175204,10.264770325644054,26.096067507498955,0.08857425761930472,7.147922335455816,0.004910998206627252,0.26236426446749106,0.10442931299240397,4.420692460177672,4.357694534014351,0.6697998165629542,0.1363447391436654,0.5128696870905636,0.16896350316640069,16.220748450983717,0.5585602860342807,22.695052566554256,21.890363176185673,1,Highly Developed
Greenland,0.015418975805042322,7.5816020138239315,3.332204510175204,9.579003173560242,22.31805973255811,0.05921185963184608,5.2390980068880655,0.020782539182528502,0.4307829160924542,0.11332868530700319,4.293615677329829,4.219507705176107,0.570544858467613,0.262364264467491,0.4959150110302365,0.050693114315518116,10.944535915291128,0.6057021431196469,20.418098451510463,19.972489545668473,3,Emerging
